RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025,7/31/2025,8/31/2025
3223,176,Saint Charles County,county,MO,MO,"St. Louis, MO-IL",29,183,1024.951619451627,1031.9578627216938,1032.7855133014805,1036.3230729468407,1036.6121554377112,1040.8735415401557,1046.793122437737,1044.0547686474047,1046.30617,1042.5328920955228,1053.036342921178,1048.8940324153577,1051.9567959791802,1051.1802627973032,1064.8124097783043,1071.8663360878072,1077.3135317689496,1073.6326085907792,1074.4697661547355,1070.6572076143195,1073.794558453633,1074.9576294955484,1074.564489090862,1073.8465873545824,1074.7550160313676,1086.1229611412566,1095.2432842455348,1101.8722132356036,1103.5620212948695,1103.5938485917866,1104.0850235438788,1104.4559337963528,1104.0944652297176,1103.7401558135675,1104.8926763352583,1104.1681240633734,1110.9283334515694,1112.2830512871258,1119.131592,1124.8912239854747,1132.2731295862795,1134.7880871173018,1133.6194640968113,1135.9890070701554,1134.3667738408672,1134.5477547372132,1129.5602930666146,1134.6299672917103,1136.7387914491558,1142.9674713591673,1150.2620692993241,1154.9114362438745,1162.2106511460865,1166.6136072061747,1173.227948902024,1172.7734577041444,1171.6154756245562,1171.721926518998,1172.0736655921623,1172.4965181849295,1173.8014991958823,1176.1431406708316,1185.5316748328185,1187.2810094181316,1193.447591533053,1193.3134177682512,1204.0322220646106,1215.1524303281087,1222.859480368383,1223.8913559491727,1229.3971434279424,1227.9788153014633,1237.843377079477,1239.216803590724,1250.301099974122,1258.8462536678085,1280.3373619065103,1303.1861352805931,1321.6309888733897,1335.437119828187,1351.718212,1363.954102,1365.8437902095288,1368.537837961057,1372.6650769231576,1395.9437274398533,1419.7163336678307,1444.9979223908535,1456.7429921434377,1467.9094322312942,1477.4873161150426,1491.4558026614466,1489.1394053486838,1489.190851835381,1486.3973520463417,1486.8017325821415,1489.1204536999282,1488.1407084111431,1503.7458842018843,1521.5297487337498,1535.1936960919074,1546.3713398055756,1545.0356078527489,1543.8319751281322,1533.4258619291447,1533.9527392705868,1535.39761,1537.5684312696003,1538.7194600911503,1544.5939714332571,1561.9453568329527,1571.3838632111701,1583.2685725696122,1594.2944441996194,1606.4034586918367,1611.265226078663,1602.8009377758633,1596.6923394195953,1594.2877677837646,1602.4744317878421,1608.3840790781696,1610.629421150544,1618.2436144458927,1635.4766629413612,1646.633600211605,1650.9653485477188,1651.2462226774564,1657.542076344708
1325,177,Placer County,county,CA,CA,"Sacramento-Roseville-Folsom, CA",06,061,1545.703019912807,1549.3303119747281,1567.5279196456663,1578.845724480624,1593.1289225357875,1601.1235702188544,1606.262111333654,1608.770694252062,1618.9090725674064,1622.5362205101171,1624.3734997315398,1621.9824447182389,1621.136917,1631.4104902164831,1642.1736446115624,1661.4304722536078,1681.4740043222557,1699.184850091176,1714.463314790001,1714.0052958098017,1705.0301741544718,1707.7338585007292,1714.1382185720945,1711.4045307731424,1719.2471741648394,1731.4674701520694,1766.8128483341225,1781.5044367639498,1801.5726539482018,1810.5589552738516,1827.4622757862082,1836.1682033091406,1841.2783927596697,1840.5765067389614,1834.7710206239876,1834.522899672502,1836.922342189251,1844.8404053626173,1858.8994911076593,1874.9574828676314,1894.3942135343939,1900.1413348767069,1908.0888625961654,1916.3281334417054,1927.3489812205023,1920.136901580619,1910.4533466651637,1913.9825180416917,1926.492877806635,1941.9620576764562,1951.1724198340805,1963.4210342066103,1981.6512651982182,1999.2080017352864,2011.5572854713291,2014.6211775744714,2011.8117271981575,2010.0125529843765,2000.5446213526739,1994.5063297391466,1985.2516969129333,1993.3104627051528,1993.650465483821,1991.9794280549597,1988.8122484525124,2005.41156,2041.712319306744,2080.1641590580475,2108.1013596696716,2127.701479170659,2148.789511888562,2159.2742713597804,2174.6193273588083,2190.3788899326773,2210.2867627121186,2234.2840847835237,2274.1602470937096,2325.4218950364116,2375.15255,2405.0169132738442,2427.6307744696783,2428.0101321275843,2428.637792727332,2424.7369262499487,2425.3629876738128,2424.708030630546,2437.6968226424815,2462.354223767068,2485.4206682727354,2503.554457265489,2518.219823023899,2524.5066627204037,2510.985570693654,2489.4458320547683,2464.131681681361,2439.1619471178005,2431.6392433783135,2427.362869134478,2456.5564924203522,2470.823368271264,2493.631325688622,2497.317704977263,2508.123780503885,2518.3175462203044,2526.528544402915,2530.4958588920367,2519.931794874572,2522.5993009186795,2525.6191462620573,2533.5455949445372,2538.5001893954927,2546.609297319425,2572.450582,2590.9216683818668,2620.5992187052725,2628.7264105460213,2633.2182687861073,2615.8301701322434,2606.0004816926753,2595.319591846478,2596.317848211179,2594.1725894099577,2605.642692987347,2623.4624989795757,2647.3158819502655,2652.7791670938636,2647.853716717634,2650.113435514818
1290,178,Orange County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,071,1218.778218650628,1215.7471923996989,1227.5403255114393,1238.7405867986117,1259.3320488915735,1266.5619370700342,1270.1325352079023,1271.381210767431,1272.650713802148,1274.7951609520778,1280.2820043350073,1298.4044205604353,1303.577376121632,1303.503580379252,1294.129559097835,1304.1317371358873,1321.0594084580357,1310.989148836387,1303.6789171829698,1301.826534220218,1306.9677102401881,1312.3665818836373,1306.2113819123758,1324.376979881399,1331.908221280627,1350.3846942762175,1348.930202204238,1364.0757109908575,1363.3249951545731,1365.2301784620674,1363.7361975273714,1361.5912340791363,1383.5533129185587,1381.372810951924,1397.8930868681869,1387.2251308144723,1406.1250839385132,1403.1529879509867,1422.3494079736715,1417.0427870182343,1422.322774401934,1420.103378455784,1424.5852103926104,1436.5050146024419,1438.4940628092158,1443.425164073241,1451.5149528405825,1468.297949,1467.4767318326599,1465.5676940143412,1465.0247078638668,1491.449792227586,1498.5657281699173,1506.0547739566655,1507.2251473104484,1513.5457719227782,1517.4748085340593,1515.0769862566121,1517.054732893557,1518.0989153991845,1520.556581826177,1526.4205880964466,1541.6769597763348,1558.2912770307923,1566.2341086972065,1576.810385675556,1586.9937923898494,1597.4493409009679,1606.3518305609696,1616.1674506527045,1634.8708881849109,1649.6548527818181,1681.139590205165,1700.8268266304628,1710.0361011065497,1718.619889339763,1744.6761430200572,1762.3062658502056,1787.5194449768508,1808.0653348781716,1856.6037736420471,1870.7208437388672,1870.2004410310922,1859.2085375858571,1872.665561486757,1919.1834863608674,1937.148021768604,1961.7963631683456,1968.398966246157,1999.7109045954053,2003.8652591806022,2006.8164741791088,1999.6606438099768,1996.386445573174,1999.1791658584207,2032.6393871320251,2040.8363792758878,2047.560769356452,2024.2139467283905,2059.716197453079,2068.2871271835543,2086.003901259297,2072.7295970196747,2077.049810532766,2066.6400227555077,2075.9985394268174,2100.7675182695975,2120.565349199037,2140.2697267429953,2137.5456436520617,2154.2368297814082,2144.286414597497,2149.2602435024896,2174.339933994122,2187.0524031305317,2208.406163756677,2216.258777171844,2231.9714335300278,2252.662070572939,2226.831616972608,2241.633298646362,2241.6161740126786,2265.4551851414126,2266.839187740805,2260.7804669739176,2266.944651857884,2268.467329398278,2271.426716141002
1981,179,Pulaski County,county,AR,AR,"Little Rock-North Little Rock-Conway, AR",05,119,783.9332678023097,790.4734709874364,794.4879021838061,795.8350461512558,799.6896706965131,803.3225398330567,805.3911645246059,803.3810562583205,802.8655601,804.8468470290894,804.8139631,802.6909114581699,800.8728834236691,804.2462584,804.4361863029458,809.1945109486143,806.4245484353003,806.0204860241364,804.3701037646771,807.1137698742381,813.1156552535964,816.4648021,819.4854108424967,819.8206462998602,819.9920082910585,820.3104042743238,824.3711352485358,825.1294745164962,826.0339107839267,826.7158653673744,828.980023,832.0437960418179,831.3247189,829.5981073730143,832.4866597267702,828.0861627121968,829.8884272,827.4795576925726,835.0431265161541,836.7389250395579,838.0875455185055,836.4108804259727,838.3576632911178,839.2251352605248,843.8686211657604,846.1802462986359,848.9946970667897,848.0208688907103,849.8016373308063,850.9003676392088,857.0734967608053,854.5454503888666,860.3080627177353,863.8989536075456,872.7311724420398,870.4776742806422,866.7849593573019,865.6565140860276,867.3951110480962,869.9604085302573,866.5797602998032,868.8721391461689,870.8199384441136,879.9115455767226,881.4903680637615,892.4262792563482,906.3533562356101,919.7491532903182,927.5933583116216,926.0053387956109,929.0491949188564,929.4133938195515,932.5087155716942,934.8776948975786,946.0120320731608,960.6159379684404,975.4818054843267,987.0060763040586,995.9338821299546,1012.6944992543076,1024.9805462641043,1030.5006407804613,1030.9274680747521,1027.9262630664966,1035.4907435286814,1038.5072506051006,1045.6915432485498,1051.0897145330425,1061.1898367747697,1069.8838840577532,1084.2822522779722,1085.2299742321975,1088.329508544357,1077.815285892407,1081.1359393219748,1075.9211691850899,1073.5454296265414,1070.9169025442968,1080.5221919521916,1096.9567061552032,1108.2712100977901,1114.3906882754143,1115.698165027367,1117.009200444768,1118.4919541422958,1119.8712062087293,1124.7299975861972,1126.2987242265542,1131.7411113211533,1131.1972114722778,1141.4225615521982,1150.4437258491391,1163.392275414528,1168.4983342336322,1167.627108253139,1173.3719512818366,1172.319050475354,1171.455656158754,1166.6060541287404,1166.4811615797714,1165.9372295667838,1165.0996452120692,1178.451119108509,1193.0927378738154,1198.7288730759653,1192.2070557108195,1186.6748008338207,1190.3074191828498
1916,180,Manatee County,county,FL,FL,"North Port-Sarasota-Bradenton, FL",12,081,1219.9505602108147,1212.3938494418662,1203.6403065714007,1206.2167539696088,1218.991112386922,1231.5415889263309,1241.689254864408,1240.711148211254,1253.1344117599313,1261.4493465850912,1276.9370725953354,1277.582721545347,1285.9133732320447,1279.0244045394734,1277.924591162787,1266.1239946487888,1263.4633049814215,1267.5117206071275,1273.8143824442925,1278.9512828088737,1278.190357966545,1284.609461310676,1301.4060712612156,1319.4829200261538,1321.9278376566394,1316.2531155802021,1319.272985828985,1329.7881771911116,1335.4062115759937,1332.490744102403,1322.5008793915467,1322.4403673786762,1338.0175883399413,1351.3175702454876,1363.2142197588382,1364.3765997731916,1367.2914690924988,1373.157330725005,1365.2409336829328,1369.2960618952363,1364.8831048584814,1367.3195666313634,1366.023116477405,1370.5851420707338,1381.3726892791456,1397.7984218213853,1410.3613497155332,1415.9284697759633,1423.8229007473801,1415.8188410017908,1421.1867078916046,1409.157146653582,1409.7546928662857,1417.249737451587,1432.195195991181,1450.6328941795387,1449.9009877792294,1454.842684008949,1465.1068236442618,1471.6716008661153,1477.6710446003763,1470.4172354416846,1470.9289816538321,1456.4911263670272,1455.7857032702723,1455.5377009040265,1474.4732199366151,1484.961072142686,1501.7619799245924,1516.1836960585026,1541.2733380847444,1573.0933234607949,1572.2648204503462,1570.9770618086834,1563.249865726015,1593.4851267052236,1638.763240722922,1699.0874040438532,1766.3797248761846,1840.8720831787969,1904.3245814152376,1955.6249198631015,1991.7563784734539,1998.1237015836075,2028.3341610124107,2048.2527462114194,2075.086336879636,2093.5438790110957,2097.379564757919,2122.001346562567,2129.161537074032,2113.7071351665386,2110.013186192108,2099.71388,2121.4477503806925,2134.0264494306034,2156.667494190289,2172.7770305903464,2186.640023,2182.4306544066753,2175.7284532301596,2164.715809,2159.9851140856385,2155.403449,2144.4219838222803,2143.5497150390397,2148.016587167013,2162.4548276497317,2161.6213984075175,2162.2554582422977,2158.0033902551527,2156.223326652727,2160.6644689423865,2157.758304569406,2148.5613352943587,2155.592404865686,2155.2713238158763,2172.1801014954804,2165.4216793484607,2179.8571128446583,2196.67036,2201.6351472394113,2202.258827320714,2186.147754788397,2182.017765872921,2162.970993218163,2151.714814488279,2131.649872
904,181,Butler County,county,OH,OH,"Cincinnati, OH-KY-IN",39,017,911.3095396262783,918.0010757027943,929.5442096334226,942.5731210423702,940.3678556,940.2680195146003,938.5485488064894,942.6548538998615,944.3051538865049,940.9606495,947.4766246009873,946.7226660219745,951.6102357814433,943.2111483986005,947.8133782204777,951.7155378837834,963.5134968991391,968.0536220111039,965.7078594116668,966.4238767826188,963.7284712468339,966.2044932394099,968.3199168252124,976.3562395064174,986.4379922910618,985.6409751800808,984.7129604976344,986.1859946521658,991.2958506262792,997.6195379132442,999.8868231560913,1003.2722830586972,999.8176137946645,994.3055901,993.9853034361602,1001.3230745477316,1009.3058233631874,1014.2676723743818,1014.6319471904173,1016.4523009006479,1019.7076059545946,1025.1061299388764,1028.0588153010567,1028.9287499561585,1028.2964504940796,1027.8444711947957,1030.4255935321532,1032.613676,1039.5349899548091,1045.031071458292,1050.6199322466794,1051.878788931565,1057.2732677719594,1056.8489887007318,1062.4041804871388,1059.153191534237,1062.9890336497126,1058.153820124106,1062.313086109748,1059.6440579762589,1064.2727397257695,1070.3574898163154,1084.0500079173642,1093.720823681657,1099.300526975764,1097.9394812625746,1102.3744773650997,1106.4559824276691,1110.942762997244,1119.3873869548015,1117.2373090025555,1123.3719314814366,1129.4919872871437,1143.5699906842178,1158.6721943995726,1165.6412373583642,1173.5504087616491,1188.038719128402,1199.6886265253393,1219.4259610030404,1231.0506509316513,1248.7120456484756,1261.9690783372116,1269.3724428476028,1272.598376949473,1276.027871842586,1289.5509963103311,1306.2376202166636,1325.4616981844094,1346.788497463867,1368.1864831940088,1377.3273691985619,1373.156305111905,1364.8827610252204,1359.0934606897788,1363.6339470210614,1362.821509003033,1369.028675707785,1377.415538553749,1394.6472761297405,1407.8529388337745,1414.5774326903615,1418.0368088619348,1422.2461259247057,1424.3741957969453,1431.9826515091734,1423.3901374979991,1431.0714064788863,1430.2714043361887,1445.0511343475077,1446.0555022527974,1455.620378802164,1464.9897086804062,1470.0085841340908,1484.8738835049921,1494.5447717320428,1492.9892074326683,1486.315555679856,1486.6261899297358,1507.2312629140038,1507.4819328017404,1506.1394627210225,1498.404616635839,1521.2706905904095,1536.260882574232,1549.322348511376,1544.203403606694,1545.6280323450135
1201,182,Mercer County,county,NJ,NJ,"Trenton-Princeton, NJ",34,021,1578.312652665601,1573.1544637719198,1589.1463077356434,1611.8914587068466,1625.4188450964257,1620.4820440595809,1623.8436331447792,1613.9355251048992,1606.8985690987556,1600.8279334922838,1607.4078767555377,1618.696181768497,1615.6794800389189,1614.1029579286633,1625.6209335040708,1645.2747537069754,1663.0307123769235,1666.9567572800008,1668.123216,1663.2729700722516,1662.2153344397695,1659.465210017913,1670.4594501249123,1667.9348139717622,1669.9985750287833,1662.6342937878273,1670.935440857717,1672.1476490860318,1686.4267487310879,1696.5855875214004,1704.9326630301607,1695.6751961890511,1692.3789647154802,1699.264062952343,1710.0065378290142,1716.5486460034244,1713.5521054556812,1717.1598341090744,1719.0822639888718,1726.7650201822764,1740.6030118393958,1747.3669428580965,1753.0407338758973,1745.6450357790839,1742.5165460254357,1741.5071274333525,1735.3408490300023,1743.863872455884,1746.3504115890867,1751.8511568333017,1757.682451752483,1766.924785214048,1786.4357737885998,1785.3289923564398,1782.9696155775032,1775.9099358355822,1791.3186916344043,1806.0137429650058,1818.5629405587576,1807.8417676739086,1815.4739481573006,1818.1983346696268,1825.4996723819404,1823.8014959657937,1825.040311722447,1844.754272013144,1848.6583246892956,1861.0992091322091,1868.8731890892595,1875.940265980611,1880.0621777368667,1884.5004532378437,1899.272317240976,1921.980520381879,1936.8852193689022,1947.4539598846766,1958.9159587296544,1971.7468586518023,1998.1649138107327,2020.6312206488392,2046.472279593201,2051.149373774798,2077.795757085698,2090.4767269500517,2124.7729601634614,2147.9532853569967,2179.3684013747506,2197.384169398015,2203.592361818301,2228.6390976910193,2249.889730600156,2270.758333939792,2270.7523163995734,2260.3813931300297,2266.980112164763,2284.1972605093088,2302.176323,2310.194859219002,2312.167340776781,2348.464541463039,2381.6754702057888,2417.8543661176545,2433.8923611553255,2421.029500775332,2407.229231777344,2419.4408437617253,2448.043300120565,2458.181122821294,2454.3537325491716,2456.4926838225197,2472.807366929971,2480.1337657685763,2499.6199820329166,2512.0750013517786,2517.461184294024,2499.176423706209,2500.2271387666465,2513.9879706106585,2535.372833,2561.7519932065566,2566.9305970533333,2589.883892307233,2593.575148746147,2600.710411004813,2602.8643476056304,2592.606892998126,2607.707358464448,2593.618325138026
1953,183,Orleans Parish,county,LA,LA,"New Orleans-Metairie, LA",22,071,1184.5879721347205,1185.4983033112935,1201.4429637598803,1213.6099184486957,1224.913669543482,1229.6753905465366,1255.8263548292753,1247.465632365189,1257.2127280348252,1235.4946535055783,1241.2664383560623,1216.9375811043612,1242.8144747074282,1234.9480024823406,1261.1904671860468,1241.813364,1254.7105741243201,1246.172858411724,1244.464588887955,1241.8940448134942,1238.9820942488348,1240.5448427649994,1230.0608466858534,1217.033144749836,1214.1447519812186,1217.9813698032965,1230.0013135191714,1240.2900017765958,1250.3823057504305,1255.7218974812702,1254.8778746089376,1252.7633437801414,1251.741458860342,1251.6939103655238,1248.2898785737057,1247.752370447853,1246.4752026876258,1248.8116510821078,1260.9677777604277,1275.5488026147234,1282.395541145222,1286.6473135948281,1284.880676767059,1276.6881495545376,1271.5548180479693,1268.5834494741064,1276.5423988516895,1283.6207318758188,1287.3724559664106,1301.4538133883814,1307.657635910476,1322.4453915253703,1321.5679396241894,1319.9811924927849,1317.3574201914466,1317.9040584666147,1318.3709162650514,1325.3197536191672,1331.769197,1337.3257147543454,1336.6108979659864,1342.3117468206403,1351.362974588958,1350.249281329058,1347.1006131740041,1350.9863365473157,1358.5729462792349,1360.415340146938,1361.332651929252,1365.8481524258245,1374.3547568556519,1372.3498444260313,1374.3942985589104,1375.3781288977927,1388.736512217485,1397.7914778489014,1410.114148637345,1417.5820316898591,1427.7530575631226,1440.4176628811476,1459.944307238706,1477.0565735535931,1489.0676868301628,1500.584920550032,1516.1069607588813,1533.3394924473223,1542.336944544969,1557.1798722897167,1566.6024889756313,1577.7082214440595,1580.221736,1580.5379110028134,1583.9387333214117,1585.1866307446455,1587.3418102258756,1581.8997015005239,1577.4041057221255,1585.5892432871105,1591.2704148998969,1597.4967690645879,1601.385749669876,1605.9691343855343,1613.5170566724694,1616.185691773834,1615.7241648429458,1614.0935971341717,1609.5689690727568,1614.5413628238327,1621.8310483057946,1633.237710932588,1636.7678435115358,1639.3585283073185,1639.85216,1639.9790855182757,1642.0275932636737,1645.3903156266733,1656.7696842312298,1655.814944481692,1662.9476438701483,1655.7875404502356,1666.2391010736487,1670.476390635764,1680.343641875873,1681.9818977031932,1675.3739636881196,1674.868063436986,1670.4072954761593,1669.2208891979008
1894,184,Madison County,county,AL,AL,"Huntsville, AL",01,089,765.2007526607256,766.5753150733289,770.2271941645783,774.7069728588417,777.3256305728272,777.4338964156681,776.3708405972883,775.1510961276479,775.4880480260048,777.7866474400603,777.1944437904222,776.8952556974252,781.4155491503685,785.7896963526274,792.2417928791493,790.8973018227067,794.5436015638923,795.7975559512311,799.9162391463669,796.9096175870924,798.3056880386644,793.8972532667215,796.8465507915686,797.2398575638883,799.6744552367925,803.9911044655327,808.2958669329757,814.6953685403777,821.6258262808419,825.2727482149498,832.9429933845939,830.6076719151501,829.0457608383498,825.5476859,827.7437426117839,829.6343463983679,834.5792876203648,841.7070467544627,849.3711674045196,853.5793190591293,859.9969189584614,868.3625316768416,876.1783524,880.2198484145473,884.6049727846869,887.5248600605305,891.1871943,895.1329490113031,894.0825578942333,899.2963337,903.3451386366405,916.6651135571695,925.8300797526125,933.8839548332126,938.1920384322599,949.6824833573961,961.3597431996988,969.1808810113389,966.6127926359271,972.4161319009258,985.6744268741725,998.2115457274888,1006.7546250767473,1010.1868451982012,1026.0362791850584,1037.9042893882727,1058.9568712255632,1072.6345609110624,1091.4883304228022,1096.6449094408076,1099.8945559201231,1098.271117934684,1111.0608362633693,1118.7873344457917,1138.5152768322355,1156.8677226746036,1187.1105044569792,1211.9750236050222,1232.819417327416,1246.1117994013066,1257.8928009258225,1268.730034232627,1272.0524118678475,1281.1714241478057,1286.0537089457778,1292.3459406018044,1294.2286560657299,1305.8224040243388,1323.0134112748904,1338.9530420926815,1345.892685913844,1352.001618394771,1338.9463674976678,1332.858367913824,1327.073997752439,1332.0115231847537,1338.2393637283967,1340.6525645106733,1364.5004392446888,1379.372835794066,1391.631738,1382.5917251179317,1375.5413839194243,1370.884753740648,1370.0839792083104,1374.2914570739958,1373.1887710149504,1373.006890597744,1371.0089376554845,1366.1457590647517,1370.018424,1371.7120998836695,1382.9099763207557,1386.1053118362486,1392.1205885625186,1394.8154000472232,1395.4098809996701,1395.9298638334303,1392.5820531653287,1391.1647702763762,1383.9534652925427,1387.6760073911407,1383.9904605470633,1390.8104523482489,1390.744494465839,1398.8369141343328,1394.728860891774,1397.5450275285039
367,185,Allen County,county,IN,IN,"Fort Wayne, IN",18,003,668.9338233717947,666.7619663,673.2125492722702,678.6070577459113,681.6072321522519,687.9817697750144,689.8432226974769,693.3018144025941,689.8560544804382,687.1015735,691.5159884604534,693.1797718964697,693.6470806288054,697.3951972543252,698.1568752285195,704.8823453,701.3314820115017,707.3944460370662,709.8483439154184,713.7067308233815,715.5830756575881,714.1826832615501,711.5387315933092,707.6093614433632,707.8115422183307,711.8815854680331,719.1888657221442,723.6450399967777,728.6791150234093,731.5939009793791,738.7906741646734,741.6030435351267,741.9003115466269,740.4266590199721,739.0739200517872,742.7467970275214,744.2957500062278,751.0196259121795,752.5841604680718,756.8128152786445,758.5860384057097,766.8672102381298,770.5465348499418,774.3484235416973,771.7934800879874,774.7130935805745,775.2054702461734,777.3171522254678,777.3078952657286,774.7633483078642,778.2680925,781.3650096097033,791.8984963090315,799.6378073498938,804.3890278,809.6085360766951,813.1922128679207,817.6234825148746,813.0160968563033,806.6394956271881,806.6785494948283,811.0598988775699,817.9690560904793,816.0252795166675,818.9764302555542,818.5400760336066,829.8041485603474,846.0586708362707,858.9401089910828,865.7217021276301,859.9808114108125,856.4890217181038,860.4641473,864.8247987600189,871.8755341059326,880.2170012650759,900.3876220304785,923.1732586664147,937.9108169,950.0927168448679,961.6369048626191,974.7249573067527,987.3730481524537,994.4518538258968,1002.6279972844612,1012.7947524945649,1029.5399919019474,1046.16063,1060.2179150669867,1068.3190208047856,1069.855292450273,1070.5968297611882,1067.6846843327455,1072.0665612595492,1069.1759405781952,1072.946059565323,1073.2666228017094,1078.6557059966517,1082.333003591697,1089.7499266664965,1098.5191821780475,1106.9865761625276,1106.0448283062965,1104.4521888245497,1109.8753093471814,1120.2694780938982,1121.3799998596921,1118.8046300605583,1119.281134508577,1122.9467084935752,1132.0718530768745,1137.9625016438542,1144.6705479354714,1151.1898745845492,1160.599549,1175.512971524677,1177.5914654274418,1179.4739807732255,1180.7817090948874,1188.6526829302989,1189.2555582345285,1187.6297495623419,1186.8583600612599,1189.7042954059684,1187.5032599865328,1195.8835125330709,1200.5640597256656,1212.2700501253132
1712,186,Forsyth County,county,NC,NC,"Winston-Salem, NC",37,067,862.8494762,870.0755154465667,870.7103354825625,873.8914957559514,877.8446481093828,883.1948946683829,887.1431399,886.5588784628135,891.8401293,893.0441568,892.5616785,882.7806271071249,884.9905443,887.6579074,895.9416718242043,901.8398544159821,906.6032811565846,912.1774706668159,915.5932276,915.5316508352535,914.1655631522975,908.1422496857274,909.6628761798356,909.3324557391204,914.1504490827008,916.3210905494237,929.4154645350945,938.2758253041906,950.0740882215762,951.3524941315652,953.7036785968747,950.7933566647703,953.4661688714253,950.5753256629814,953.7379876239758,951.0418369,957.3978181105375,962.7836716698389,972.9118427428486,980.5805137,988.3265870484795,992.6782672098748,995.2018459717275,997.1754228674652,998.9117665931029,994.7329442378199,996.9239910582917,1001.0492882779209,1009.0061473803759,1011.6396958047371,1021.0418658868899,1029.2342144916113,1043.7309520287788,1047.642879101175,1055.1183309672579,1047.9992727162987,1048.5554601362214,1047.7118592785155,1047.7716673522907,1044.6257208039458,1049.130563551938,1063.346398039159,1081.215474464647,1080.636969286125,1083.2279908431428,1085.7561602453254,1107.2148440170195,1118.539259837888,1128.5543112858788,1131.3422267273866,1136.1019996291009,1135.2829257558083,1146.4697967192787,1151.3686221466503,1169.3385975646584,1188.3137059373512,1214.8924743441457,1238.8189228997965,1255.9889301933013,1275.3247498899423,1289.9868066495035,1300.3280894218863,1309.1211756738162,1309.4023627493464,1313.8608771535946,1331.6269760575212,1350.8461615319973,1371.791612760008,1379.8729443933264,1395.0667829789697,1413.368097022636,1423.0152172487662,1436.5765454370814,1433.0774811842793,1426.1579928170263,1412.4248659818984,1414.4000070408797,1421.7613699905319,1445.5630005977303,1455.8469779116033,1472.0747175463098,1470.555110146444,1483.9799564392088,1487.9796174599073,1488.9819700096748,1474.4781398570606,1466.7430250669386,1468.6438711244348,1477.7405513221388,1488.6666716800587,1498.942043687854,1506.225089783277,1514.2519985759639,1529.192095260449,1543.8662681374956,1549.6340540851777,1553.517189555733,1561.079969440155,1564.312742716123,1554.614220127773,1539.427871073649,1554.4017257415587,1570.498951299684,1587.5532841242862,1597.0960768077525,1609.6340575787942,1622.0338622682661,1625.0915435139575
